session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
547,1203,316,2179,1049,823,823,37,24,24,579,31
548,1313,1896,4454,4434,4232,374,4579,4606,3523,3400,31
549,3114,4328,2620,374,1896,2216,3673,823,4248,3462,31
550,2690,3318,3526,374,1896,3447,2867,3724,3089,1203,31
551,4580,4327,915,2806,3527,4492,4285,3433,4228,4395,31
552,467,3528,2216,3634,2690,3719,3525,3461,2867,3089,31
553,374,80,3380,1896,2620,4233,3114,3524,113,721,31
554,80,52,2806,2216,4361,374,3679,3577,4423,2,31
555,374,4615,72,15,4425,4336,4500,15,15,15,31
556,15,4424,3512,2,3,30,33,10,6,9,31
557,9,37,24,24,24,24,24,9,2,2,31
558,4510,4509,1227,1619,376,2030,17,683,18,44,31
559,1619,1587,1227,2030,120,1587,1227,875,1227,209,31
560,1587,31,857,2582,1619,2030,1926,1227,209,1587,31
561,617,1926,857,824,244,209,752,298,80,209,31
562,592,2,592,1227,2030,2177,1645,660,515,342,31
563,1959,1926,592,824,1227,1619,1587,18,2582,17,31
564,209,1619,1227,1926,752,209,55,134,307,55,31
565,55,198,123,201,203,128,293,201,123,198,31
566,55,3954,3980,218,2190,258,218,211,2190,3,31
567,258,885,1130,258,2165,1130,721,88,9,473,31
568,2,55,55,55,106,198,123,201,237,173,31
569,55,3948,212,212,227,4027,606,862,862,55,31
570,55,198,123,201,55,55,55,55,201,123,31
571,198,465,87,3871,4002,1127,1474,1797,350,652,31
572,1028,1474,350,87,53,4,394,5,1444,43,31
573,174,2,6,3,239,6,2,3,239,88,31
574,13,38,3,6,239,13,88,38,2,2,31
575,88,2,88,88,2,88,2,2,2,40,31
576,40,40,2,2,88,78,541,6,541,6,31
577,6,78,75,75,239,75,75,2,239,13,31
578,3,88,239,239,3,10,21,27,3,6,31
579,9,2,27,10,21,38,13,78,9,2,31
580,6,9,77,13,38,78,19,6,19,38,31
581,23,1,10,7,9,6,23,13,7,7,31
582,38,15,78,15,19,23,13,3,19,1,31
583,15,19,13,239,19,77,38,19,3,10,31
584,239,9,9,9,239,13,6,3,88,9,31
585,69,69,160,69,39,80,67,85,52,2,31
586,15,72,15,15,15,2,30,10,33,2,31
587,3,13,239,88,38,417,926,22,6,417,31
588,5,13,722,211,788,417,1090,87,214,417,31
589,214,417,87,87,44,18,788,22,1090,3,31
590,17,1090,52,788,15,107,5,107,24,37,31
591,1644,5,24,417,3731,2721,2721,9,46,20,31
592,87,87,529,381,615,392,187,392,22,381,31
593,615,187,5,790,529,187,392,615,612,656,31
594,87,31,790,612,863,214,971,237,3747,550,31
595,550,862,862,1084,615,187,392,381,2356,5,31
596,211,187,612,80,529,656,173,18,17,15,31
597,173,529,656,863,5,173,22,381,187,971,31
598,3769,1797,790,20,46,87,187,184,149,184,31
599,187,184,38,19,13,3,2,2035,4545,18,31
600,17,2,4542,2035,2035,5,22,184,2035,20,31
601,184,187,184,184,187,184,9,2,184,187,31
602,6,10,184,381,392,187,381,184,187,184,31
603,239,184,187,184,2,332,977,3627,3127,4769,31
604,1043,1043,458,3233,425,332,376,977,244,857,31
605,85,73,87,740,214,575,31,4301,17,106,31
606,1043,73,18,2386,22,751,2109,824,2283,660,31
607,259,237,113,298,80,184,187,615,392,529,31
608,381,5,381,392,187,615,612,790,790,615,31
609,392,594,381,392,612,5,863,977,971,187,31
610,529,381,392,656,87,3781,971,258,258,3745,31
611,258,258,3483,1394,332,332,1084,332,87,184,31
612,20,187,594,184,187,432,362,2,74,362,31
613,432,362,432,722,1188,31,73,923,17,73,31
614,362,18,5,3734,4631,396,553,396,1329,1165,31
615,510,923,74,510,184,510,74,74,510,74,31
616,184,74,187,74,3,184,510,74,74,10,31
617,74,6,184,74,187,9,74,2,184,74,31
618,187,74,74,184,74,74,184,74,187,74,31
619,74,184,74,187,74,184,74,187,74,74,31
620,184,74,187,74,184,74,74,74,184,74,31
621,187,74,184,74,74,74,187,184,529,392,31
622,187,615,392,615,790,612,187,381,5,392,31
623,790,612,381,529,381,863,392,74,187,656,31
624,971,3748,1028,1394,218,1084,74,184,74,20,31
625,74,187,74,239,13,88,3,74,184,74,31
626,74,184,74,74,74,187,74,74,74,74,31
627,184,74,74,74,184,74,74,74,74,187,31
628,74,74,6,74,184,74,184,74,74,187,31
629,74,74,184,74,184,74,74,187,74,74,31
630,184,74,184,9,74,74,187,74,74,184,31
631,74,184,74,74,187,74,74,184,74,184,31
632,74,74,239,187,74,74,184,184,187,392,31
633,529,615,381,432,362,187,74,612,392,432,31
634,362,381,5,73,362,722,1188,392,1654,923,31
635,4729,510,392,381,790,170,922,615,80,923,31
636,73,381,790,74,392,44,392,5,612,18,31
637,17,170,187,863,170,392,381,529,3737,510,31
638,656,227,971,656,170,550,227,3746,652,1084,31
639,1394,1084,74,184,510,74,20,510,74,187,31
640,74,74,184,74,184,510,74,74,187,74,31
641,74,184,184,74,74,74,187,74,9,74,31
642,6,184,74,184,74,74,74,187,74,74,31
643,184,74,184,74,74,74,187,74,74,184,31
644,74,184,74,74,74,74,74,187,74,74,31
645,184,74,74,184,24,37,24,74,74,74,31
646,74,187,74,184,74,184,74,74,74,187,31
647,74,184,187,392,529,615,5,392,381,187,31
648,22,612,615,612,74,392,381,790,863,187,31
649,392,529,381,656,298,195,971,184,3750,350,31
650,258,1084,1394,1084,1394,74,74,20,74,187,31
651,74,74,184,184,74,74,13,88,9,239,31
652,3,74,187,74,74,184,184,74,74,74,31
653,187,74,6,74,184,184,74,74,74,187,31
654,74,74,184,184,74,74,74,74,187,74,31
655,184,184,74,74,74,74,187,74,184,184,31
656,74,74,239,74,74,187,432,362,362,722,31
657,432,1654,74,1188,73,510,73,923,362,17,31
658,44,18,5,3739,218,218,510,184,184,74,31
659,510,74,74,510,74,187,74,184,187,392,31
660,615,529,612,187,392,5,184,381,392,381,31
661,790,615,863,74,612,392,381,187,381,529,31
662,656,392,971,510,3749,1084,212,1394,1084,74,31
663,74,20,74,2,15,3014,498,3013,2,780,31
664,3726,2,187,74,3013,3014,498,780,2,695,31
665,184,74,184,74,2,31,2764,3197,4698,4179,31
666,1649,3197,4367,2764,113,74,4325,74,2,2554,31
667,2554,15,2554,15,4,9,6,2,184,10,31
668,498,207,39,60,60,69,160,69,60,60,31
669,39,67,80,15,72,141,113,15,37,24,31
670,577,134,3,618,31,198,3,134,123,201,31
671,618,134,134,52,3,5,209,85,3935,1787,31
672,212,258,212,394,307,3,55,55,55,3,31
673,55,67,55,55,201,123,198,3966,3942,613,31
674,1929,721,113,1932,1696,962,55,55,3,201,31
675,123,198,4058,3915,258,55,55,3,123,55,31
676,201,198,3928,3842,55,1444,52,55,3,55,31
677,123,198,201,5,3927,3854,212,212,822,550,31
678,396,553,769,822,1288,769,55,55,123,201,31
679,3,106,4343,198,173,298,813,1035,3821,1288,31
680,553,396,396,3825,652,553,396,218,830,15,31
681,15,15,15,15,2,3,30,10,33,6,31
682,9,51,23,55,55,3,123,198,201,55,31
683,106,106,3836,2941,350,218,350,2158,396,553,31
684,3947,861,396,9,51,464,2,23,2293,1901,31
685,1372,784,2501,73,73,740,73,575,2138,244,31
686,31,857,1850,740,575,73,106,784,3,173,31
687,15,458,259,113,1824,173,2246,1151,173,1151,31
688,2127,251,52,128,765,765,1459,765,1459,4276,31
689,18,1459,765,17,44,22,765,1459,765,425,31
690,592,784,219,1459,3088,538,419,722,765,22,31
691,5,67,107,592,765,17,2317,18,765,419,31
692,5,1090,4415,788,722,1887,788,1887,20,765,31
693,2,788,722,788,1700,9,88,13,3,38,31
694,239,765,24,37,24,10,6,765,1151,239,31
695,51,23,9,13,9,88,239,3,239,9,31
696,24,37,24,3,13,239,88,9,2,239,31
697,88,2,9,4,3,13,239,88,39,254,31
698,9,23,239,9,24,37,24,239,88,13,31
699,3,9,15,72,239,51,6,9,9,13,31
700,9,88,3,239,39,39,239,9,24,37,31
701,2,13,88,3,9,239,4,464,72,2,31
702,15,15,24,37,24,24,3387,4490,1045,1662,31
703,1942,2278,2543,1045,358,2543,44,17,18,358,31
704,1942,15,22,358,15,358,358,358,1045,358,31
705,358,358,358,358,358,4288,106,1942,2543,4582,31
706,358,106,348,5,67,619,22,5,2278,3071,31
707,67,342,203,52,3071,107,2278,1942,85,85,31
708,219,85,20,46,85,149,22,2,88,38,31
709,239,13,3,6,10,1943,362,432,362,432,31
710,74,1044,98,52,432,362,1654,1188,15,211,31
711,362,5,432,98,824,298,237,85,362,458,31
712,1654,73,923,1805,31,1595,1018,751,5,80,31
713,923,73,1018,362,17,5,18,3738,212,1173,31
714,1600,852,613,1329,510,510,362,362,362,362,31
715,510,74,510,594,74,510,88,13,239,3,31
716,1142,1461,1142,1461,2335,2653,1273,1461,15,332,31
717,1142,1461,87,17,18,73,130,87,22,53,31
718,73,251,342,5,259,332,858,15,251,246,31
719,332,128,342,3791,562,562,676,613,613,416,31
720,1142,1142,174,20,2,74,362,432,362,432,31
721,722,1188,1654,510,788,73,214,1700,73,1090,31
722,18,5,17,3740,350,510,22,350,1127,510,31
723,80,722,74,510,239,13,88,6,3,10,31
724,2,31,134,3,31,618,201,198,123,618,31
725,134,922,922,922,174,3,174,55,123,55,31
726,198,173,106,2295,173,106,4344,193,198,123,31
727,55,348,192,293,2199,55,3831,4014,613,862,31
728,862,212,861,1173,1600,55,420,4,10,21,31
729,4,27,4,4,27,10,21,30,10,9,31
730,6,4,9,3,4,33,6,43,55,123,31
731,198,55,342,203,4041,4,4,9,33,3,31
732,420,4,10,21,4,27,10,21,27,4,31
733,30,6,30,9,4,10,9,3,9,4,31
734,51,33,4,9,4,51,23,4,9,6,31
735,4,33,43,23,3,134,618,31,201,123,31
736,198,262,55,3,55,55,198,123,106,106,31
737,4345,173,1647,173,5,3931,3967,2378,553,396,31
738,1165,218,227,1201,555,1884,1949,4,10,4,31
739,30,6,9,3,10,4,33,4,30,3,31
740,6,9,33,4,9,30,3,33,4,4,31
741,33,9,4,6,3,30,3,618,134,123,31
742,3,31,201,198,262,618,134,1559,394,55,31
743,55,3,55,123,198,106,348,4353,128,2315,31
744,106,245,2295,173,173,237,3881,55,3,55,31
745,123,198,293,340,55,3975,607,416,3904,550,31
746,2831,550,2831,218,822,55,3,123,198,106,31
747,2314,173,3803,258,173,55,3,55,123,198,31
748,55,3,55,198,123,342,193,203,5,55,31
749,4039,3976,416,227,227,1264,603,862,1264,218,31
750,55,212,198,55,123,3,4056,416,370,959,31
751,959,55,55,55,3869,3,55,553,861,55,31
752,123,198,3824,55,3,55,123,198,4028,396,31
753,3883,553,370,607,550,676,43,3,55,123,31
754,198,55,3811,3893,55,3,55,123,198,3858,31
755,1473,899,959,55,3,123,55,198,55,3,31
756,55,123,198,55,4017,258,3981,55,258,123,31
757,3,55,198,4054,1787,1787,258,258,218,55,31
758,55,4486,55,3,123,198,2184,2185,2184,2185,31
759,55,3812,218,2184,2185,55,123,3,55,198,31
760,39,39,254,39,39,648,3,31,792,192,33
761,31,241,2,6,3,2,2,6,3,2,33
762,241,241,43,241,2,2,4794,2,2306,2306,33
763,241,2,2,2,62,54,86,142,54,62,33
764,2,54,142,54,62,241,2,2,2306,3,33
765,241,2,1715,2,1715,2,18,44,1715,6,33
766,4503,1715,6,17,5,6,17,10,1715,6,33
767,10,241,2,2,2,42,35,42,29,2,33
768,35,627,29,6,35,42,35,627,42,29,33
769,6,42,29,35,35,35,29,42,47,42,33
770,48,48,48,42,29,35,47,47,48,42,33
771,29,35,47,48,29,48,47,35,42,3,33
772,2,2,2,42,855,855,3221,241,3273,3221,33
773,3273,855,855,855,855,855,855,855,855,855,33
774,855,855,39,3,31,648,792,31,241,3,33
775,61,61,61,551,551,61,61,2,41,6,33
776,3,6,2,3,62,54,2,62,86,54,33
777,142,2,86,54,62,62,142,54,62,86,33
778,2,88,54,142,2,62,1603,2,1251,1603,33
779,2,1554,1251,617,81,43,5,2,1603,1251,33
780,1554,2,88,2,2,2,88,2,2,2,33
781,2,648,3,31,241,31,2247,41,41,82,33
782,82,39,41,41,856,165,856,82,2162,856,33
783,856,45,45,99,2162,45,156,71,856,156,33
784,45,97,186,45,772,39,856,2633,159,2162,33
785,856,43,2633,856,99,97,97,45,41,99,33
786,45,856,229,71,71,241,2,6,3,2,33
787,6,3,2,42,35,29,42,2,753,29,33
788,35,35,29,29,35,29,35,42,42,88,33
789,2,2,1251,1603,2,1554,617,465,2,1251,33
790,1603,465,5,1554,2,1251,1554,1251,2,2,33
791,88,59,136,31,3,59,136,2,2,842,33
792,842,842,842,2,241,2,2,2,2,241,33
793,3,241,2,2,2,118,90,108,31,2,33
794,391,90,1310,108,588,44,90,102,588,18,33
795,22,5,17,588,90,20,20,588,118,5,33
796,108,118,18,17,2,2,59,59,2,59,33
797,2,2,59,2,59,610,2,355,654,610,33
798,910,355,3,682,355,556,610,747,3,2,33
799,2,36,2,157,3,36,105,452,1223,105,33
800,2257,452,36,18,1223,17,2257,44,76,709,33
801,2302,76,1223,76,2302,519,36,484,709,843,33
802,484,1194,3,484,246,170,170,105,2935,2935,33
803,2,2,2957,2957,2,2,1514,1514,2,2,33
804,241,2,2,2,59,59,2,1072,1072,1072,33
805,2428,4895,989,1072,2237,2237,241,254,39,39,33
806,241,3,2247,41,41,82,82,41,82,45,33
807,165,856,45,856,97,856,71,45,99,97,33
808,159,41,772,229,45,856,39,767,648,3,33
809,792,31,192,31,31,241,2,3,6,3,33
810,3,6,2,1994,1221,2259,44,3609,2,1994,33
811,1221,22,2259,250,1994,17,4385,18,1221,5,33
812,1221,2259,1994,5,211,1974,3455,1221,211,5,33
813,1615,211,5,1221,22,5,1221,22,1615,1974,33
814,1974,5,2713,4468,1221,43,2,81,2,2,33
815,17,5,6,10,20,10,6,20,22,5,33
816,17,6,20,2,5,5,17,6,20,5,33
817,6,17,20,2,169,169,169,169,2,3,33
818,25,169,2,25,3,169,207,6,10,207,33
819,6,3,77,207,77,3,169,843,843,1253,33
820,1253,1253,843,484,484,1253,484,1253,1253,1253,33
821,484,2110,3,484,484,843,484,484,200,2110,33
822,484,2110,200,169,2766,2766,169,169,6,20,33
823,6,22,17,5,20,169,169,2,1415,54,33
824,142,142,1415,54,2,2,4,6,2,4,33
825,3,10,3,3,4,21,6,1380,27,27,33
826,1380,21,10,6,9,30,3,4,33,4,33
827,33,4,9,30,9,6,6,23,4,4,33
828,9,9,10,21,4,27,1380,4,9,4,33
829,27,1380,9,10,21,4,21,10,3,23,33
830,6,9,866,1429,866,866,866,866,39,2,33
831,2,648,3,792,31,2,6,3,3,6,33
832,241,31,2,3,2,2,132,61,312,61,33
833,93,147,247,490,280,247,490,257,428,22,33
834,490,428,44,132,22,5,22,41,17,423,33
835,257,567,542,132,280,302,71,164,241,22,33
836,182,164,310,168,162,149,41,20,182,162,33
837,71,22,20,41,18,5,634,41,132,41,33
838,147,93,312,542,22,280,423,1031,280,302,33
839,22,5,17,132,669,5,71,41,5,22,33
840,20,161,165,71,669,161,99,505,82,41,33
841,165,82,45,161,669,71,99,161,82,41,33
842,165,161,45,161,161,82,97,186,41,97,33
843,159,669,71,41,46,165,95,248,161,161,33
844,41,161,82,45,215,95,97,248,159,46,33
845,5,18,210,147,161,156,505,156,147,71,33
846,41,71,45,161,161,229,5,95,466,43,33
847,81,648,3,792,31,241,31,3,1864,169,33
848,169,6,3,43,2,81,2,6,169,2,33
849,2,3,2,169,2,2,2,2,254,2,33
850,2,2,843,484,484,2,484,1194,200,484,33
851,484,2,2,59,31,3,59,136,59,2,33
852,2,2,2,2,718,718,664,31,1464,1475,33
853,718,1464,2164,1464,718,1464,664,718,1475,1475,33
854,2,1497,2,1497,3,1497,1497,1497,2,1497,33
855,2,2484,2,2484,2484,2,104,1899,1899,104,33
856,3,5,1899,1899,59,3,3,59,3,59,33
857,3,59,169,169,169,312,61,93,132,312,33
858,147,61,147,247,61,903,428,257,423,44,33
859,428,423,132,257,18,17,22,5,567,61,33
860,132,22,302,5,22,395,302,5,395,395,33
861,395,20,22,149,20,71,669,41,41,82,33
862,82,41,46,41,161,165,505,45,161,82,33
863,99,161,45,45,97,186,41,97,95,215,33
864,95,395,46,59,3,59,59,59,59,59,33
865,59,59,159,161,161,59,3,248,97,147,33
866,59,3,71,71,3,59,59,45,161,3,33
867,59,59,147,59,3,59,3,59,59,3,33
868,229,161,59,3,99,59,3,59,59,45,33
869,161,205,45,3,59,3,59,59,3,59,33
870,59,59,3,59,3,59,205,59,59,3,33
871,59,3,2,45,161,205,161,2,59,3,33
872,59,3,59,59,3511,45,205,161,59,3,33
873,59,59,3,59,3,59,3,59,2,71,33
874,71,45,161,161,2,2,2052,31,44,266,33
875,2052,18,5,17,31,59,3,3,59,136,33
876,59,2052,17,5,18,45,161,205,2052,17,33
877,5,18,3,59,31,136,59,136,59,59,33
878,59,59,59,59,59,59,31,3,136,59,33
879,59,161,205,45,3,31,59,136,3,59,33
880,59,59,3,31,59,136,59,161,45,45,33
881,161,59,59,3,31,136,59,205,45,161,33
882,3,31,59,136,59,59,45,161,205,3,33
883,59,31,136,59,59,3,31,59,136,59,33
884,59,3,136,31,59,205,45,161,161,205,33
885,45,205,161,45,205,136,3,31,59,136,33
886,59,59,45,161,205,31,3,59,59,3,33
887,136,59,147,71,45,95,161,505,45,505,33
888,161,648,3,792,31,31,241,2,2,3,33
889,6,3,6,2,2,1026,31,1026,1302,2,33
890,3,2,1995,515,87,547,558,558,2897,2900,33
891,5,2901,2898,4283,1037,31,2899,558,2896,2902,33
892,2898,2900,4282,5,2896,2901,2897,2902,2899,3,33
893,649,22,1037,2,558,20,5,759,558,39,33
894,558,3,20,649,558,5,2,558,5,3,33
895,2,759,87,558,558,2,3,2,649,5,33
896,558,5,20,2,61,132,3,61,312,93,33
897,280,428,132,257,147,61,247,312,759,423,33
898,132,22,490,302,428,44,257,5,18,302,33
899,567,44,17,490,41,490,22,5,132,5,33
900,280,558,558,43,558,649,5,3,2,558,33
901,5,558,558,20,649,3,2,5,558,5,33
902,558,558,649,5,3,2,558,547,20,558,33
903,547,558,558,542,3,5,649,5,558,2,33
904,71,20,669,41,41,82,280,82,41,41,33
905,165,505,161,45,161,82,99,45,2,97,33
906,186,161,41,97,215,95,95,159,161,2,33
907,97,161,2,3533,161,2,2,4752,2,248,33
908,2,2,147,71,71,45,161,147,39,205,33
909,161,161,45,45,161,205,161,3,2,557,33
910,2,557,2,2255,31,557,2219,2219,17,346,33
911,2638,44,557,18,2438,2818,192,3192,205,45,33
912,161,2,2,205,71,71,147,45,161,45,33
913,205,3178,648,3,792,31,31,241,3,2,33
914,3,6,2,2,3,6,43,81,39,2,33
915,2,42,42,2,35,29,35,29,29,29,33
916,35,42,29,29,35,42,47,48,29,29,33
917,48,47,48,35,42,47,48,29,29,35,33
918,47,48,47,42,29,35,48,48,29,35,33
919,47,29,47,42,48,29,35,47,48,47,33
920,35,42,48,29,29,48,29,35,47,35,33
921,29,48,47,47,47,42,48,35,29,47,33
922,35,29,48,47,42,35,35,48,47,35,33
923,47,35,29,48,47,42,35,29,29,48,33
924,47,35,47,42,29,35,48,47,47,29,33
925,35,47,48,29,35,47,48,42,29,35,33
926,47,48,48,35,29,42,47,48,48,47,33
927,35,29,42,29,48,47,29,48,35,42,33
928,47,29,35,47,48,48,29,42,47,35,33
929,48,47,47,47,42,35,48,29,48,47,33
930,47,48,29,48,29,35,29,42,47,48,33
931,35,47,29,47,47,48,42,29,35,35,33
932,29,47,48,47,35,42,47,29,47,29,33
933,35,48,29,48,42,47,35,35,47,29,33
934,35,47,42,48,29,35,29,47,35,48,33
935,35,48,29,29,47,42,29,35,48,47,33
936,48,35,29,35,42,47,29,35,47,29,33
937,48,42,42,48,29,47,35,48,29,47,33
938,48,29,47,42,35,48,42,29,35,47,33
939,48,47,42,29,48,35,48,47,35,29,33
940,35,47,48,29,29,47,48,42,35,47,33
941,47,42,48,35,29,48,47,29,35,35,33
942,48,47,42,29,48,47,29,35,42,42,33
943,29,48,35,47,29,47,48,35,48,29,33
944,35,47,48,47,48,42,35,29,29,35,33
945,47,29,48,42,35,3,2,2,2,2,33
946,2,703,3584,4419,4785,39,648,3,31,792,33
947,31,241,3,2,3,6,2,6,3,2,33
948,132,2,61,61,147,312,93,247,903,428,33
949,61,44,22,18,257,247,17,132,22,302,33
950,132,5,423,567,542,41,149,22,302,5,33
951,71,132,669,241,41,20,395,41,82,149,33
952,395,395,82,41,41,395,165,505,161,45,33
953,20,22,161,82,46,99,45,97,395,186,33
954,45,41,95,159,97,248,215,97,161,241,33
955,161,2,2,46,39,161,161,45,2,81,33
956,43,46,241,45,161,395,161,45,205,241,33
957,979,2422,979,229,205,45,161,979,205,205,33
958,205,205,205,205,241,229,205,505,45,979,33
959,205,205,39,45,205,161,205,648,31,3,33
960,241,31,39,39,43,254,648,3,31,192,33
961,792,31,241,3,2,3,6,6,3,2,33
962,241,767,81,43,39,241,2,3,3,2,33
963,2,2408,2,2408,1125,1125,2408,1193,1125,1193,33
964,1125,1193,1193,1125,1125,1193,1193,1125,1193,1125,33
965,1193,1125,2,151,2,151,76,151,1574,76,33
966,519,519,76,76,76,151,151,76,151,210,33
967,151,151,76,151,151,151,151,76,76,519,33
968,2,76,2,61,312,132,428,93,61,312,33
969,147,247,257,903,423,132,17,5,423,44,33
970,22,257,18,132,567,41,542,5,132,302,33
971,5,302,22,20,71,669,149,241,41,41,33
972,395,82,82,20,41,41,165,161,45,161,33
973,82,505,99,45,45,97,186,161,41,97,33
974,95,159,95,215,248,97,161,22,979,2422,33
975,241,979,979,229,45,161,979,45,161,161,33
976,99,648,3,31,241,31,2,2,6,3,33
977,2,6,3,2,2,1503,1503,912,912,241,33
978,912,912,912,912,912,2092,1568,1804,117,117,33
979,117,912,117,117,117,117,117,117,117,117,33
980,117,117,117,117,117,912,912,117,43,117,33
981,117,117,117,117,117,117,117,117,117,117,33
982,117,117,117,117,117,117,117,117,117,39,33
983,117,117,117,117,117,117,117,117,117,117,33
984,117,117,117,117,117,117,117,117,117,117,33
985,117,117,117,117,117,117,117,117,117,117,33
986,117,117,117,117,117,117,117,117,117,117,33
987,117,117,117,117,117,117,117,117,117,912,33
988,117,117,117,117,117,117,117,117,117,117,33
989,117,117,117,117,117,117,117,117,117,117,33
990,117,117,117,117,117,117,117,117,117,117,33
991,117,117,117,117,117,117,117,117,117,117,33
992,117,117,117,117,1804,117,117,117,117,117,33
993,1568,117,2092,1568,117,117,117,912,169,1864,33
994,169,169,169,2564,2564,2564,169,1405,1405,1405,33
995,1405,169,1405,1405,1772,426,1772,169,31,31,33
996,426,1772,426,1946,31,2346,2346,2346,426,426,33
997,426,1946,1772,426,1946,426,426,426,426,426,33
998,426,426,426,426,426,426,426,426,426,426,33
999,426,426,426,426,426,426,426,426,426,426,33
1000,426,426,426,426,169,169,169,39,351,351,33
1001,512,241,169,42,169,35,42,35,29,35,33
1002,77,35,42,77,29,35,29,35,35,29,33
1003,29,77,35,29,42,35,29,29,35,42,33
1004,121,29,125,42,35,121,125,29,35,121,33
1005,125,125,125,121,77,42,29,35,125,121,33
1006,121,35,125,121,42,35,29,125,77,29,33
1007,35,29,42,77,29,35,35,42,77,29,33
1008,29,77,35,42,29,35,35,77,29,42,33
1009,47,48,47,48,47,48,48,47,42,77,33
1010,35,29,48,47,29,35,77,47,48,42,33
1011,48,47,42,77,29,35,47,29,47,48,33
1012,35,29,42,77,35,47,29,48,29,47,33
1013,48,47,35,42,77,29,47,35,48,29,33
1014,29,77,35,48,47,47,42,29,29,48,33
1015,35,47,42,77,29,48,42,77,47,48,33
1016,35,42,121,125,35,29,315,48,121,29,33
1017,48,121,35,47,125,315,42,77,35,77,33
1018,315,29,47,42,121,35,125,48,35,121,33
1019,47,48,42,77,42,47,29,125,48,121,33
1020,35,29,125,47,48,77,125,42,29,35,33
1021,47,48,77,42,121,125,121,29,77,121,33
1022,42,125,35,48,29,35,42,77,121,35,33
1023,35,47,121,48,29,125,47,35,121,35,33
1024,47,315,48,35,121,125,42,77,48,47,33
1025,121,48,125,48,47,35,29,77,121,42,33
1026,48,47,29,125,35,121,125,29,42,125,33
1027,35,48,47,77,121,29,48,35,47,77,33
1028,29,29,35,42,48,47,48,47,29,35,33
1029,48,48,77,47,29,77,42,48,29,35,33
1030,47,35,48,42,47,77,29,47,77,48,33
1031,35,42,29,29,48,47,35,77,47,48,33
1032,35,29,48,47,48,47,77,29,35,29,33
1033,48,47,42,29,48,35,47,35,35,77,33
1034,29,47,48,35,29,48,47,42,48,35,33
1035,47,29,47,47,29,47,47,48,77,29,33
1036,42,35,47,48,35,47,29,48,35,47,33
1037,48,35,121,29,121,35,35,121,35,29,33
1038,77,315,42,125,121,35,77,42,47,29,33
1039,121,125,35,48,47,29,125,121,35,42,33
1040,48,125,29,121,121,125,48,47,29,125,33
1041,77,121,35,121,35,48,47,29,125,125,33
1042,29,35,125,29,47,48,47,125,121,315,33
1043,47,121,35,77,29,42,48,47,121,125,33
1044,29,35,77,315,42,47,125,121,121,125,33
1045,35,29,315,121,47,35,29,125,47,77,33
1046,48,42,29,48,47,35,121,125,35,77,33
1047,125,121,29,48,35,29,48,47,42,35,33
1048,125,48,47,29,121,29,48,125,47,35,33
1049,35,121,29,125,77,47,48,29,35,35,33
1050,48,29,47,42,121,121,125,47,29,35,33
1051,48,35,121,77,125,29,47,121,35,29,33
1052,47,48,42,125,35,29,121,125,48,47,33
1053,121,77,48,29,35,125,47,47,48,48,33
1054,48,47,47,121,35,121,125,48,77,42,33
1055,77,47,48,47,29,48,125,121,42,77,33
1056,35,48,29,47,35,47,48,29,35,29,33
1057,35,42,121,125,35,29,77,125,121,125,33
1058,48,121,47,29,29,77,121,125,47,48,33
1059,35,35,29,48,47,42,47,125,48,35,33
1060,29,121,29,47,48,125,29,121,48,35,33
1061,125,29,48,77,125,121,47,35,125,35,33
1062,47,29,121,48,35,47,29,42,121,125,33
1063,48,48,35,77,47,42,125,121,29,35,33
1064,125,48,29,47,121,47,48,121,125,35,33
1065,29,29,48,47,125,47,48,35,29,77,33
1066,121,48,125,48,29,35,42,125,121,47,33
1067,77,47,125,48,121,35,29,42,125,77,33
1068,47,47,48,125,48,47,125,29,121,42,33
1069,35,77,47,29,48,121,29,125,121,42,33
1070,48,47,125,121,47,29,35,48,121,47,33
1071,48,29,35,125,77,35,29,121,48,125,33
1072,48,121,47,125,29,42,35,35,121,47,33
1073,48,29,125,121,35,29,42,125,29,35,33
1074,29,121,125,48,35,42,47,47,48,29,33
1075,35,125,121,77,121,35,47,125,48,29,33
1076,42,47,29,121,35,125,48,48,29,121,33
1077,35,47,77,42,35,42,77,48,47,125,33
1078,29,121,35,47,29,48,125,29,35,48,33
1079,47,121,35,77,29,47,125,48,121,29,33
1080,125,35,77,48,47,35,29,47,29,48,33
1081,42,48,29,35,121,125,47,125,29,121,33
1082,48,47,77,77,47,121,125,315,48,47,33
